report_number,accident_year,accident_date,operator_id,operator_name,pipeline_location,pipeline_type,liquid_type,accident_city,accident_county,accident_state,accident_latitude,accident_longitude,cause_category,unintentional_release,intentional_release,liquid_recover,net_loss,liquid_ignition,liquid_explosion,pipeline_shutdown,public_evacuations,all_injuries,all_fatalities,property_damage_costs,lost_commodity_costs,public_private_property_damage_costs,emergency_response_costs,environmental_remediation_costs,other_costs,all_costs,close_time
20150211,2015,2015-05-15T17:00:00Z,32147,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,VERNON,MARION,IL,38.792939,-89.085639,MATERIAL/WELD/EQUIP FAILURE,0.8,NA,0.8,0,NO,NO,YES,0,0,0,30000,100,0,5000,0,0,35100,850
20150216,2015,2015-05-18T02:00:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,TEXAS CITY,GALVESTON,TX,29.348769,-94.93915,MATERIAL/WELD/EQUIP FAILURE,1,NA,1,0,NO,NO,YES,0,0,0,42000,65,0,0,0,0,42065,240
20150222,2015,2015-05-18T05:58:00Z,22430,WEST SHORE PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILWAUKEE,MILWAUKEE,WI,43.189245,-88.049748,MATERIAL/WELD/EQUIP FAILURE,2,NA,1,1,NO,NO,YES,0,0,0,350000,100,0,3500,5000,0,358600,1082
20150208,2015,2015-05-19T06:45:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,SADLER,GRAYSON,TX,33.719236,-96.889483,ALL OTHER CAUSES,0.2,NA,0.2,0,NO,NO,NO,0,0,0,500,0,0,0,0,0,500,0
20150224,2015,2015-05-19T10:57:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,GOLETA,SANTA BARBARA,CA,34.462434,-120.086714,CORROSION,2934,NA,1100,1834,NO,NO,YES,1,0,0,9868173,144000,0,90701042,22421933,19796736,142931884,0
20150204,2015,2015-05-20T08:45:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,CRANE,CRANE,TX,31.432815,-102.43871,MATERIAL/WELD/EQUIP FAILURE,1.5,NA,1.5,0,NO,NO,YES,0,0,0,3200,65,0,0,0,0,3265,120
20150223,2015,2015-05-20T18:31:00Z,31130,DCP MIDSTREAM,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",GEORGE WEST,LIVE OAK,TX,28.40632,-98.13716,MATERIAL/WELD/EQUIP FAILURE,770,0,0,770,YES,NO,NO,0,0,0,2000,30000,0,0,0,0,32000,0
20150215,2015,2015-05-21T09:45:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.023877,-102.017721,CORROSION,10,NA,10,0,NO,NO,YES,0,0,0,15000,500,0,0,0,0,15500,390
20150212,2015,2015-05-21T10:30:00Z,32147,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,VERNON,MARION,IL,38.789242,-89.065026,MATERIAL/WELD/EQUIP FAILURE,5,NA,5,0,NO,NO,NO,0,0,0,10,400,0,12000,0,0,12410,0
20150226,2015,2015-05-21T15:10:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,GARDENDALE,ECTOR,TX,32.010188,-102.3365,MATERIAL/WELD/EQUIP FAILURE,1,NA,1,0,NO,NO,NO,0,0,0,1500,50,0,2800,0,0,4350,0
20150197,2015,2015-05-23T05:41:00Z,18092,"SFPP, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ROCKLIN,PLACER,CA,38.780153,-121.246941,MATERIAL/WELD/EQUIP FAILURE,0.83,NA,0.83,0,NO,NO,YES,0,0,0,500,78,0,5000,0,0,5578,371
20150229,2015,2015-05-25T07:33:00Z,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,TRACY,SAN JOAQUIN,CA,37.721661,-121.54831,MATERIAL/WELD/EQUIP FAILURE,7.86,NA,1.66,6.2,YES,NO,YES,0,0,0,1000000,340,0,5000,0,0,1005340,831
20150203,2015,2015-05-25T14:15:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,ODESSA,ECTOR,TX,31.899768,-102.638984,MATERIAL/WELD/EQUIP FAILURE,0.2,NA,0.2,0,NO,NO,YES,0,0,0,2500,20,0,0,0,0,2520,105
20150231,2015,2015-05-26T07:40:00Z,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HOUSTON,HARRIS,TX,29.79181,-95.28233,NATURAL FORCE DAMAGE,172,NA,172,0,NO,NO,NO,0,0,0,150000,4019,0,6000,50000,0,210019,0
20150221,2015,2015-05-27T12:30:00Z,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CHURCH POINT,ACADIA,LA,30.44471,-92.29098,MATERIAL/WELD/EQUIP FAILURE,0.24,NA,0.24,0,NO,NO,YES,0,0,0,14970,30,0,0,0,0,15000,320
20150230,2015,2015-05-28T07:00:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.0711,-96.47409,INCORRECT OPERATION,20,NA,17,3,NO,NO,NO,0,0,0,0,163,0,25000,5000,0,30163,0
20150235,2015,2015-05-28T13:30:00Z,32099,ENERGY TRANSFER COMPANY,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",KERMIT,WINKLER,TX,31.7316,-102.988,MATERIAL/WELD/EQUIP FAILURE,0.5,90,0,0.5,NO,NO,YES,0,0,0,0,1500,0,0,0,0,1500,750
20150214,2015,2015-05-29T17:00:00Z,26149,ALYESKA PIPELINE SERVICE CO,ONSHORE,UNDERGROUND,CRUDE OIL,NA,Not Within a County or Parish,AK,63.42546,-145.7665,NATURAL FORCE DAMAGE,0.24,NA,0.24,0,NO,NO,NO,0,0,0,2960000,0,0,400000,300000,0,3660000,0
20150236,2015,2015-05-31T01:26:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,JAL,LEA,NM,32.08164,-103.18105,NATURAL FORCE DAMAGE,35,NA,35,0,NO,NO,YES,0,0,0,900,570,0,43000,0,0,44470,2253
20150238,2015,2015-05-31T13:29:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,DIBOLL,ANGELINA,TX,31.15918,-94.6758,CORROSION,60,NA,50,10,NO,NO,NO,0,0,0,5000,568,0,21488,100000,0,127056,0
20150237,2015,2015-06-01T04:09:00Z,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NA,IBERVILLE,LA,30.386817,-91.507267,MATERIAL/WELD/EQUIP FAILURE,8.98,9.63,7.18,1.8,NO,NO,YES,0,0,0,49400,635,0,17820,0,0,67855,4157
20150239,2015,2015-06-01T11:00:00Z,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,COLORADO CITY,SCURRY,TX,32.52944,-100.83055,MATERIAL/WELD/EQUIP FAILURE,0.71,NA,0.71,0,NO,NO,NO,0,0,0,2000,0,0,3000,0,0,5000,0
20150253,2015,2015-06-02T04:05:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.466951,-119.704428,CORROSION,12.7,NA,12.7,0,NO,NO,YES,0,0,0,17000,719,0,22000,67000,0,106719,3210
20150232,2015,2015-06-02T17:30:00Z,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OXFORD,CALHOUN,AL,33.598881,-85.825495,MATERIAL/WELD/EQUIP FAILURE,0.26,NA,0.26,0,NO,NO,YES,0,0,0,100,35,0,3000,2800,0,5935,25
20150227,2015,2015-06-02T21:42:00Z,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,SANTA MARIA,SANTA BARBARA,CA,34.882052,-120.445707,CORROSION,0.91,NA,0.91,0,NO,NO,YES,0,0,0,10000,45,5000,60000,5000,0,80045,2686
20150233,2015,2015-06-05T08:20:00Z,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WILLIAMSBURG,JAMES CITY,VA,37.202167,-76.605211,ALL OTHER CAUSES,0.67,NA,0.67,0,NO,NO,NO,0,0,0,100,100,0,8500,1000,2000,11700,0
20150243,2015,2015-06-05T23:37:00Z,31957,KINDER MORGAN WINK PIPELINE LP,ONSHORE,ABOVEGROUND,CRUDE OIL,PINE SPRINGS,CULBERSON,TX,31.8526,-104.5573,MATERIAL/WELD/EQUIP FAILURE,1.5,NA,0,1.5,NO,NO,YES,0,0,0,10000,83,0,1000,0,0,11083,4143
20150242,2015,2015-06-06T02:40:00Z,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,CRUDE OIL,HOUSTON,HARRIS,TX,29.79477,-95.2821,CORROSION,0.47,NA,0.47,0,NO,NO,NO,0,0,0,25,50,0,8000,0,0,8075,0
20150228,2015,2015-06-06T17:15:00Z,32450,"ROADRUNNER PIPELINE, L.L.C.",ONSHORE,ABOVEGROUND,CRUDE OIL,LOVINGTON,LEA,NM,32.524731,-103.18819,ALL OTHER CAUSES,0.25,NA,0,0.25,NO,NO,YES,0,0,0,0,25,0,500,5000,0,5525,120
20150244,2015,2015-06-07T20:38:00Z,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,WORTHAM,FREESTONE,TX,31.84825,-96.53672,CORROSION,1,NA,0.5,0.5,NO,NO,YES,0,0,0,20000,30,0,10000,0,0,30030,2130
20150234,2015,2015-06-07T20:53:00Z,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,NA,ST. MARY,LA,29.84692774,-91.65165833,MATERIAL/WELD/EQUIP FAILURE,0.6,NA,0.6,0,NO,NO,YES,0,0,0,500,0,0,4500,0,0,5000,341
20150241,2015,2015-06-08T15:30:00Z,4805,EXPLORER PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AFTON,DELAWARE,OK,36.64234919,-94.9731575,MATERIAL/WELD/EQUIP FAILURE,0.18,NA,0.18,0,NO,NO,NO,0,0,0,25,23,0,5000,4500,0,9548,0
20160133,2015,2015-06-09T09:00:00Z,32537,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,NA,NIOBRARA,WY,43.2180944,-104.432967,MATERIAL/WELD/EQUIP FAILURE,40,NA,40,0,NO,NO,NO,0,0,0,100,2000,0,0,800,0,2900,0
20150245,2015,2015-06-10T14:30:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,COWDEN,TX,32.088721,-102.137958,MATERIAL/WELD/EQUIP FAILURE,0.4,NA,0.4,0,NO,NO,NO,0,0,0,2150,50,0,0,0,0,2200,0
20150240,2015,2015-06-11T13:30:00Z,32147,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,WORLAND,WASHAKIE,WY,43.861789,-108.166073,CORROSION,3.5,NA,3.5,0,NO,NO,YES,0,0,0,100,100,0,15000,0,0,15200,312
20150247,2015,2015-06-12T14:50:00Z,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CARTERET,MIDDLESEX,NJ,40.589,-74.217,MATERIAL/WELD/EQUIP FAILURE,3.57,NA,3.57,0,NO,NO,YES,0,0,0,15000,10584,0,0,0,0,25584,4150
20150248,2015,2015-06-14T22:09:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OREGON,LUCAS,OH,41.62247,-83.48496,MATERIAL/WELD/EQUIP FAILURE,0.4,0.5,0,0.4,NO,NO,YES,0,0,0,20,20,0,2500,0,0,2540,2309
20150254,2015,2015-06-15T23:01:00Z,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUBURN,ONONGADA,NY,42.957732,-76.527389,MATERIAL/WELD/EQUIP FAILURE,5.7,NA,5.7,0,NO,NO,YES,0,0,0,2000,500,0,1000,1500,0,5000,404
20150255,2015,2015-06-16T02:31:00Z,22855,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LIBERTY,LIBERTY,TX,29.926983,-94.699149,MATERIAL/WELD/EQUIP FAILURE,4.05,0.74,0,4.05,NO,NO,NO,0,0,0,0,37,0,7987,0,0,8024,0
20150256,2015,2015-06-16T13:40:00Z,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,PONTIAC,LIVINGSTON,IL,40.943291,-88.647391,INCORRECT OPERATION,3,NA,3,0,NO,NO,YES,0,0,0,12000,200,0,110000,10000,0,132200,1785
20150246,2015,2015-06-16T17:00:00Z,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NA,SCURRY,TX,32.81384,-100.93662,EXCAVATION DAMAGE,1609,85,0,1609,NO,NO,YES,7,0,0,110000,33677,1500,2500,0,2000,149677,4855
20150257,2015,2015-06-18T04:09:00Z,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NA,VICTORIA,TX,28.57446,-96.93008,CORROSION,8000,0,0,8000,NO,NO,NO,0,0,0,648703,162120,120000,96840,0,14784,1042447,0
20150264,2015,2015-06-18T08:09:00Z,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NA,MATAGORDA,TX,29.1425929,-95.9728079,CORROSION,315,0,0,315,NO,NO,NO,0,0,0,271645,6383,0,153556,0,7392,438976,0
20160157,2015,2015-06-19T08:00:00Z,32537,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,NA,WESTON,WY,43.50343,-104.15236,MATERIAL/WELD/EQUIP FAILURE,2,NA,0,2,NO,NO,NO,0,0,0,1200,100,0,6000,4000,0,11300,0
20150259,2015,2015-06-19T22:56:00Z,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,WORTHAM,FREESTONE,TX,31.77691,-96.39599,MATERIAL/WELD/EQUIP FAILURE,3300,NA,3100,200,NO,NO,YES,0,0,0,40000,11200,0,403551,210000,0,664751,1519
20150263,2015,2015-06-22T12:58:00Z,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PASADENA,HARRIS,TX,29.70687777,-95.24941107,OTHER OUTSIDE FORCE DAMAGE,4.71,760,0,4.71,NO,NO,YES,0,0,0,1000000,40000,0,200000,0,0,1240000,6523
20150258,2015,2015-06-22T13:00:00Z,26112,VALERO REFINING-TEXAS L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HOUSTON,HARRIS,TX,29.706862,-95.249419,OTHER OUTSIDE FORCE DAMAGE,976,0,0,976,NO,NO,YES,0,0,1,62000,688000,0,0,0,26753,776753,5895
20160131,2015,2015-06-23T04:00:00Z,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,NA,WESTON,WY,43.666603,-105.067905,MATERIAL/WELD/EQUIP FAILURE,1,NA,0,1,NO,NO,NO,0,0,0,0,30,0,0,0,300,330,0
20150261,2015,2015-06-23T07:58:00Z,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX COUNTY,NJ,40.57667,-74.25472,MATERIAL/WELD/EQUIP FAILURE,0.1,NA,0.1,0,NO,NO,YES,0,0,0,60000,10,0,0,8000,0,68010,2040
20150262,2015,2015-06-23T08:30:00Z,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NA,CROWLEY,CO,38.215783,-103.562679,MATERIAL/WELD/EQUIP FAILURE,0.01,NA,0,0.01,YES,NO,YES,0,0,0,80000,0,0,0,0,0,80000,5820
20150266,2015,2015-06-23T16:25:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.07175,-96.47357,INCORRECT OPERATION,0.36,NA,0,0.36,YES,NO,NO,0,0,0,30000,22,0,2000,1000,0,33022,0
20150265,2015,2015-06-25T15:00:00Z,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NA,CARTER,MT,45.238011,-104.199821,MATERIAL/WELD/EQUIP FAILURE,6,3.4,0,6,NO,NO,NO,0,0,0,0,140,0,100,0,0,240,0
20150267,2015,2015-06-26T12:20:00Z,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.1402,-94.60133,MATERIAL/WELD/EQUIP FAILURE,0.16,NA,0.16,0,NO,NO,NO,0,0,0,500,20,0,9400,0,0,9920,0
20150270,2015,2015-06-29T10:25:00Z,11733,LOOP LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,GALLIANO,LAFOURCHE,LA,29.46867,-90.25267,INCORRECT OPERATION,0.04,NA,0,0.04,YES,NO,YES,0,0,0,142500,2,0,7500,0,0,150002,1783
20150272,2015,2015-06-30T12:55:00Z,31574,"WESTERN REFINING PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,NA,MCKINLEY,NM,35.5314135,-108.210311,EXCAVATION DAMAGE,682,NA,682,0,NO,NO,YES,0,0,0,35000,31693,0,10000,338307,0,415000,1074
20150271,2015,2015-06-30T13:15:00Z,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NA,CARBON,WY,41.800416,-107.109865,OTHER OUTSIDE FORCE DAMAGE,260,NA,260,0,NO,NO,YES,0,0,0,12087,32760,0,0,0,0,44847,3008
20150273,2015,2015-07-02T10:56:00Z,31476,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,NA,KINGMAN,KS,37.68779,-98.40713,CORROSION,0.5,NA,0.5,0,NO,NO,YES,0,0,0,8000,20,0,2500,2000,0,12520,1405
20150260,2015,2015-07-05T12:53:00Z,39440,DOUBLE H,ONSHORE,ABOVEGROUND,CRUDE OIL,SIDNEY,RICHLAND,MT,47.805537,-104.485472,MATERIAL/WELD/EQUIP FAILURE,1.5,NA,1.5,0,NO,NO,YES,0,0,0,1125,140,0,0,90,0,1355,1627
20150269,2015,2015-07-06T08:00:00Z,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COLUMBIA,CUMBERLAND,VA,37.66330708,-78.23750439,MATERIAL/WELD/EQUIP FAILURE,0.12,NA,0.12,0,NO,NO,NO,0,0,0,3000,15,0,30000,0,1000,34015,0
20150268,2015,2015-07-07T07:30:00Z,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BATON ROUGE,EAST BATON ROUGE,LA,30.47386943,-91.04321944,INCORRECT OPERATION,1,NA,1,0,NO,NO,YES,75,0,0,60000,0,0,35000,5000,0,100000,342
20150304,2015,2015-07-07T09:00:00Z,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.72979,-95.22212,ALL OTHER CAUSES,0.07,NA,0.07,0,NO,NO,YES,0,0,0,350000,7,0,0,0,0,350007,0
20150274,2015,2015-07-07T13:55:00Z,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,RANGER,EASTLAND,TX,32.49804,-98.63654,MATERIAL/WELD/EQUIP FAILURE,0.24,NA,0,0.24,NO,NO,NO,0,0,0,15000,250,0,1000,1000,0,17250,0
20150275,2015,2015-07-09T09:00:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.08342,-96.4072,CORROSION,4.5,NA,0,4.5,NO,NO,YES,0,0,0,16451,225,0,20000,5000,0,41676,4320
20160346,2015,2015-07-09T09:30:00Z,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,NA,NIOBRARA COUNTY,WY,43.4625,-104.226944,CORROSION,30,NA,25,5,NO,NO,NO,0,0,0,5000,254,0,0,1000,0,6254,0
20150277,2015,2015-07-10T07:29:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,POCAHONTAS,BOND,IL,38.832199,-89.597838,MATERIAL/WELD/EQUIP FAILURE,100,NA,56,44,NO,NO,YES,0,0,0,50,5000,130316,5745840,200000,200000,6281206,11614
20150279,2015,2015-07-11T10:56:00Z,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",ONSHORE,TANK,CRUDE OIL,NA,PAYNE COUNTY,OK,36.011954,-96.74166,INCORRECT OPERATION,0.5,NA,0.5,0,NO,NO,YES,0,0,0,1000,25,0,1800,1000,0,3825,430
20150276,2015,2015-07-12T08:00:00Z,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,1.79,NA,1.79,0,NO,NO,YES,0,0,0,300,0,0,0,20000,0,20300,179
20150281,2015,2015-07-12T15:55:00Z,2190,CENTRAL FLORIDA PIPELINE CORP,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUBURNDALE,POLK,FL,28.0684416,-81.785888,NATURAL FORCE DAMAGE,0.96,NA,0.96,0,NO,NO,YES,0,0,0,300,65,0,37000,0,0,37365,1080
20160132,2015,2015-07-13T05:00:00Z,32537,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,NA,WESTON,WY,43.6666,-105.06791,MATERIAL/WELD/EQUIP FAILURE,2,NA,0,2,NO,NO,NO,0,0,0,0,84,0,0,0,1600,1684,0
20150282,2015,2015-07-13T09:19:00Z,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,NA,WABASH COUNTY,IL,38.28366,-87.94086,NATURAL FORCE DAMAGE,51.5,NA,40,11.5,NO,NO,YES,0,0,0,1072650,2331,0,518755,46355,0,1640091,154422
20150287,2015,2015-07-14T19:57:00Z,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CHALMETTE,SAINT BERNARD,LA,29.94075,-89.9367,INCORRECT OPERATION,0.6,NA,0.6,0,NO,NO,YES,0,0,0,25000,0,0,0,5000,5000,35000,358
20150285,2015,2015-07-15T08:09:00Z,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,NA,EDDY COUNTY,NM,32.71949,-104.181559,MATERIAL/WELD/EQUIP FAILURE,1.43,NA,0,1.43,NO,NO,YES,0,0,0,2500,83,0,2500,15000,0,20083,131
20150280,2015,2015-07-15T08:34:00Z,32080,"CCPS TRANSPORTATION, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,SALISBURY,CHARITON,MO,39.411914,-92.842889,MATERIAL/WELD/EQUIP FAILURE,1,NA,1,0,NO,NO,NO,0,0,0,100,20,0,20000,30000,0,50120,0
20150278,2015,2015-07-15T14:00:00Z,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,ODESSA,ECTOR,TX,31.76285,-102.34579,CORROSION,10,NA,10,0,NO,NO,YES,0,0,0,19281,500,0,0,0,0,19781,360
20150288,2015,2015-07-16T02:20:00Z,31720,"EXPRESS HOLDINGS (USA), LLC",ONSHORE,UNDERGROUND,CRUDE OIL,CASPER,NATRONA,WY,42.864441,-106.408738,CORROSION,162,NA,162,0,NO,NO,YES,0,0,0,35000,850,0,65000,0,1500,102350,516
20150284,2015,2015-07-16T11:00:00Z,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,MAYSVILLE,GARVIN,OK,34.81979,-97.44566,INCORRECT OPERATION,1,NA,1,0,NO,NO,YES,0,0,0,750,50,0,2000,0,0,2800,420
20150283,2015,2015-07-20T00:30:00Z,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NORCO,ST. CHARLES,LA,29.9944083,-90.386475,MATERIAL/WELD/EQUIP FAILURE,0.6,0,0,0.6,NO,NO,YES,0,0,0,100,20,0,0,0,0,120,510
20150290,2015,2015-07-20T07:30:00Z,39440,DOUBLE H,ONSHORE,ABOVEGROUND,CRUDE OIL,GURENSEY,PLATTE,WY,42.133334,-104.425221,INCORRECT OPERATION,145,NA,139.42,5.58,NO,NO,YES,0,0,0,10000,6123,0,198724,81875,0,296722,3645
20150296,2015,2015-07-20T07:45:00Z,31888,CENTURION PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,NA,KIOWA,OK,34.89285,-99.03776,CORROSION,400,NA,300,100,NO,NO,YES,0,0,0,55000,7250,0,20000,100000,0,182250,1785
20150291,2015,2015-07-20T12:50:00Z,31448,ENBRIDGE PIPELINES (TOLEDO) INC,ONSHORE,ABOVEGROUND,CRUDE OIL,OREGON,LUCAS,OH,41.67284,-83.45352,CORROSION,6.02,NA,6.02,0,NO,NO,YES,0,0,0,300,242,0,60642,25780,0,86964,275
20150294,2015,2015-07-20T20:58:00Z,32099,ENERGY TRANSFER COMPANY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",COYANOSA,PECOS,TX,31.1931,-102.9898,MATERIAL/WELD/EQUIP FAILURE,27,0,0,27,NO,NO,YES,0,0,0,100,200,0,300,0,0,600,174
